pair,time,vol_z,pnl,hours_held,variant
ARBUSDT,2025-05-09 09:00:00+00:00,3.39,0.10999999999999999,33,C_no_stop
ARBUSDT,2025-05-11 02:00:00+00:00,6.4,-0.10394566098945668,36,C_no_stop
ARBUSDT,2025-05-21 17:00:00+00:00,3.11,0.08434376577486125,36,C_no_stop
ARBUSDT,2025-06-30 08:00:00+00:00,3.72,-0.10208470847084705,36,C_no_stop
ARBUSDT,2025-07-18 08:00:00+00:00,3.04,-0.03033783783783783,36,C_no_stop
ARBUSDT,2025-08-24 10:00:00+00:00,3.04,-0.08987409755238585,36,C_no_stop
ARBUSDT,2025-09-17 18:00:00+00:00,3.05,0.05919354838709679,36,C_no_stop
ARBUSDT,2025-09-25 15:00:00+00:00,4.53,-0.0023976815708540667,36,C_no_stop
ARBUSDT,2025-10-13 11:00:00+00:00,3.1,0.007385726924211138,36,C_no_stop
ARBUSDT,2025-10-29 18:00:00+00:00,3.84,-0.09332709113607984,36,C_no_stop
ARBUSDT,2025-11-12 22:00:00+00:00,3.16,-0.07772027702962692,36,C_no_stop
ARBUSDT,2025-11-14 23:00:00+00:00,3.29,0.002572570466975126,36,C_no_stop
ARBUSDT,2026-01-07 11:00:00+00:00,3.8,-0.050226130653266414,36,C_no_stop
ARBUSDT,2026-01-16 04:00:00+00:00,3.31,0.06831723804925172,36,C_no_stop
ARBUSDT,2026-01-30 01:00:00+00:00,3.12,-0.059382597568778055,36,C_no_stop
ARBUSDT,2026-02-02 01:00:00+00:00,3.11,-0.007921840759678497,36,C_no_stop
ARBUSDT,2026-02-07 16:00:00+00:00,3.1,-0.033286189683860205,36,C_no_stop
ARBUSDT,2026-02-20 05:00:00+00:00,3.08,0.011376663254861866,36,C_no_stop
ARBUSDT,2026-02-27 10:00:00+00:00,3.55,-0.08817929759704257,36,C_no_stop
ARBUSDT,2026-04-08 05:00:00+00:00,3.16,-0.0030601357904945737,36,C_no_stop
ARBUSDT,2026-04-11 04:00:00+00:00,3.52,-0.056546391752577356,36,C_no_stop
ARBUSDT,2026-04-16 07:00:00+00:00,3.42,0.09143812709030097,36,C_no_stop
ARBUSDT,2026-05-01 02:00:00+00:00,3.33,-0.017861736334405017,36,C_no_stop
ARBUSDT,2026-05-03 10:00:00+00:00,3.14,-0.01772264631043263,36,C_no_stop
ARBUSDT,2026-05-09 08:00:00+00:00,3.43,-0.0445634379263301,36,C_no_stop
ARBUSDT,2026-05-17 23:00:00+00:00,3.17,-0.017017167381974337,36,C_no_stop
ARBUSDT,2026-06-07 06:00:00+00:00,3.37,-0.001381182147165312,36,C_no_stop
ARBUSDT,2026-06-29 03:00:00+00:00,3.03,-0.022173051519154715,36,C_no_stop
BIOUSDT,2025-04-02 20:00:00+00:00,3.34,-0.08073632538569431,36,C_no_stop
BIOUSDT,2025-04-17 10:00:00+00:00,4.37,-0.1556591337099812,36,C_no_stop
BIOUSDT,2025-04-21 06:00:00+00:00,3.18,0.10999999999999999,30,C_no_stop
BIOUSDT,2025-07-11 02:00:00+00:00,3.46,-0.13188821752265856,36,C_no_stop
BIOUSDT,2025-07-18 07:00:00+00:00,3.28,-0.09236559139784939,36,C_no_stop
BIOUSDT,2025-07-30 16:00:00+00:00,3.47,-0.13694444444444442,36,C_no_stop
BIOUSDT,2025-08-08 00:00:00+00:00,3.2,0.10999999999999999,24,C_no_stop
BIOUSDT,2025-12-07 00:00:00+00:00,4.59,-0.04780155642023342,36,C_no_stop
BIOUSDT,2025-12-12 06:00:00+00:00,3.79,-0.03662055335968372,36,C_no_stop
BIOUSDT,2025-12-14 07:00:00+00:00,3.05,-0.12572434607645877,36,C_no_stop
BIOUSDT,2025-12-26 06:00:00+00:00,5.68,0.03834821428571445,36,C_no_stop
BIOUSDT,2026-01-11 00:00:00+00:00,3.33,-0.05294520547945202,36,C_no_stop
BIOUSDT,2026-01-16 23:00:00+00:00,3.19,0.03542553191489362,36,C_no_stop
BIOUSDT,2026-02-20 11:00:00+00:00,3.73,-0.11955108359133138,36,C_no_stop
BIOUSDT,2026-04-14 18:00:00+00:00,3.3,0.10999999999999999,15,C_no_stop
BIOUSDT,2026-04-15 16:00:00+00:00,3.06,0.10999999999999999,4,C_no_stop
BIOUSDT,2026-04-16 11:00:00+00:00,3.27,0.10999999999999999,2,C_no_stop
BIOUSDT,2026-04-17 01:00:00+00:00,3.42,-0.24161971830985907,36,C_no_stop
CHIPUSDT,2026-05-13 03:00:00+00:00,3.27,-0.10315398469158032,36,C_no_stop
CHIPUSDT,2026-06-15 04:00:00+00:00,4.08,-0.012121752419765649,36,C_no_stop
CHZUSDT,2025-01-15 23:00:00+00:00,4.11,0.019137931034482917,36,C_no_stop
CHZUSDT,2025-02-25 07:00:00+00:00,3.67,0.07079175704989138,36,C_no_stop
CHZUSDT,2025-03-07 20:00:00+00:00,3.87,-0.04892446633825941,36,C_no_stop
CHZUSDT,2025-04-20 16:00:00+00:00,3.12,-0.02516985138004235,36,C_no_stop
CHZUSDT,2025-05-06 07:00:00+00:00,3.31,-0.021276703967446627,36,C_no_stop
CHZUSDT,2025-05-12 18:00:00+00:00,3.05,0.07242514970059888,36,C_no_stop
CHZUSDT,2025-06-26 02:00:00+00:00,4.68,-0.06081523233434138,36,C_no_stop
CHZUSDT,2025-07-04 08:00:00+00:00,4.42,-0.02328410689170179,36,C_no_stop
CHZUSDT,2025-07-14 11:00:00+00:00,3.56,-0.004758220502901418,36,C_no_stop
CHZUSDT,2025-07-30 13:00:00+00:00,3.26,-0.04405858788182292,36,C_no_stop
CHZUSDT,2025-08-13 14:00:00+00:00,4.42,-0.08241493491664775,36,C_no_stop
CHZUSDT,2025-08-24 19:00:00+00:00,3.03,-0.06023114355231129,36,C_no_stop
CHZUSDT,2025-08-31 12:00:00+00:00,3.45,-0.05584745762711873,36,C_no_stop
CHZUSDT,2025-09-18 13:00:00+00:00,3.47,-0.04183241252302016,36,C_no_stop
CHZUSDT,2025-09-30 10:00:00+00:00,4.37,0.10999999999999999,23,C_no_stop
CHZUSDT,2025-10-01 11:00:00+00:00,3.12,0.03146659116647788,36,C_no_stop
CHZUSDT,2025-10-11 01:00:00+00:00,3.51,0.06402804957599473,36,C_no_stop
CHZUSDT,2025-10-29 18:00:00+00:00,4.19,-0.053712379770400324,36,C_no_stop
CHZUSDT,2025-11-28 08:00:00+00:00,4.66,0.012201455507773743,36,C_no_stop
CHZUSDT,2025-12-06 10:00:00+00:00,4.04,0.008201320132013138,36,C_no_stop
CHZUSDT,2025-12-08 13:00:00+00:00,3.05,0.027880177047107216,36,C_no_stop
CHZUSDT,2025-12-19 18:00:00+00:00,3.23,0.07623112659698028,36,C_no_stop
CHZUSDT,2026-01-10 23:00:00+00:00,3.17,0.0032807570977916355,36,C_no_stop
CHZUSDT,2026-03-03 09:00:00+00:00,3.24,0.02634535367545066,36,C_no_stop
CHZUSDT,2026-03-28 21:00:00+00:00,3.56,0.04466085271317833,36,C_no_stop
CHZUSDT,2026-04-15 18:00:00+00:00,3.65,-0.03953203143605621,36,C_no_stop
CHZUSDT,2026-04-20 21:00:00+00:00,3.83,-0.006264222503160606,36,C_no_stop
DASHUSDT,2025-01-10 22:00:00+00:00,3.23,-0.032084439723844775,36,C_no_stop
DASHUSDT,2025-01-16 00:00:00+00:00,3.03,0.08002671076062062,36,C_no_stop
DASHUSDT,2025-02-25 07:00:00+00:00,3.37,0.07182418050234152,36,C_no_stop
DASHUSDT,2025-03-23 08:00:00+00:00,4.83,0.02830449826989623,36,C_no_stop
DASHUSDT,2025-04-28 09:00:00+00:00,5.97,-0.04057974047718715,36,C_no_stop
DASHUSDT,2025-05-12 18:00:00+00:00,3.17,0.06015463917525777,36,C_no_stop
DASHUSDT,2025-05-30 22:00:00+00:00,3.72,-0.023385650224215234,36,C_no_stop
DASHUSDT,2025-06-11 09:00:00+00:00,3.22,-0.06642728093947603,36,C_no_stop
DASHUSDT,2025-06-20 17:00:00+00:00,3.27,-0.0414663585002567,36,C_no_stop
DASHUSDT,2025-06-30 18:00:00+00:00,3.97,-0.03757650542941759,36,C_no_stop
DASHUSDT,2025-07-10 23:00:00+00:00,3.1,0.008475836431226628,36,C_no_stop
DASHUSDT,2025-07-13 08:00:00+00:00,3.24,-0.021896398399288582,36,C_no_stop
DASHUSDT,2025-07-20 14:00:00+00:00,3.51,-0.010540166204986209,36,C_no_stop
DASHUSDT,2025-08-26 15:00:00+00:00,3.75,0.04892156862745079,36,C_no_stop
DASHUSDT,2025-09-18 05:00:00+00:00,3.77,-0.03965346534653468,36,C_no_stop
DASHUSDT,2025-10-01 13:00:00+00:00,3.11,0.11000000000000021,5,C_no_stop
DASHUSDT,2025-10-01 20:00:00+00:00,7.37,0.10999999999999999,9,C_no_stop
DASHUSDT,2025-10-02 08:00:00+00:00,3.6,0.10999999999999999,3,C_no_stop
DASHUSDT,2025-10-02 14:00:00+00:00,3.8,-0.17861863488624052,36,C_no_stop
DASHUSDT,2025-11-01 14:00:00+00:00,4.27,0.10999999999999999,16,C_no_stop
DASHUSDT,2025-11-04 20:00:00+00:00,3.07,-0.1368245643016437,36,C_no_stop
DASHUSDT,2026-01-13 07:00:00+00:00,3.75,0.10999999999999999,3,C_no_stop
DASHUSDT,2026-01-13 20:00:00+00:00,3.53,0.10999999999999999,10,C_no_stop
DASHUSDT,2026-01-14 13:00:00+00:00,3.51,0.07564150457297425,36,C_no_stop
DASHUSDT,2026-04-08 00:00:00+00:00,3.19,-0.024201462968607253,36,C_no_stop
DASHUSDT,2026-04-10 12:00:00+00:00,3.16,0.07974350126524044,36,C_no_stop
EIGENUSDT,2025-01-10 10:00:00+00:00,7.18,-0.06193519079345854,36,C_no_stop
EIGENUSDT,2025-01-16 05:00:00+00:00,3.08,0.0012874251497007093,36,C_no_stop
EIGENUSDT,2025-01-19 09:00:00+00:00,3.77,0.0037175941928794297,36,C_no_stop
EIGENUSDT,2025-05-08 18:00:00+00:00,3.11,0.11000000000000021,2,C_no_stop
EIGENUSDT,2025-05-08 23:00:00+00:00,4.85,0.10999999999999999,8,C_no_stop
EIGENUSDT,2025-05-09 09:00:00+00:00,4.08,0.10999999999999999,35,C_no_stop
EIGENUSDT,2025-05-11 00:00:00+00:00,3.22,-0.004288762446657097,36,C_no_stop
EIGENUSDT,2025-07-17 11:00:00+00:00,3.4,-0.03874432186891618,36,C_no_stop
EIGENUSDT,2025-08-24 19:00:00+00:00,3.85,-0.12689936215450026,36,C_no_stop
EIGENUSDT,2025-10-06 16:00:00+00:00,3.35,-0.05534213098729212,36,C_no_stop
EIGENUSDT,2026-01-13 13:00:00+00:00,3.21,0.05315980629539941,36,C_no_stop
EIGENUSDT,2026-01-19 08:00:00+00:00,3.26,-0.04534582132564834,36,C_no_stop
EIGENUSDT,2026-02-06 00:00:00+00:00,3.31,0.10999999999999999,17,C_no_stop
EIGENUSDT,2026-03-05 13:00:00+00:00,3.27,-0.07606598984771584,36,C_no_stop
EIGENUSDT,2026-03-15 07:00:00+00:00,3.09,0.10999999999999999,27,C_no_stop
EIGENUSDT,2026-04-20 07:00:00+00:00,3.23,-0.03984513274336287,36,C_no_stop
EIGENUSDT,2026-05-05 22:00:00+00:00,4.98,0.06691489361702152,36,C_no_stop
EIGENUSDT,2026-06-20 10:00:00+00:00,3.26,0.006477230655312809,36,C_no_stop
ENAUSDT,2025-05-09 05:00:00+00:00,3.25,0.08622716894977167,36,C_no_stop
ENAUSDT,2025-05-11 01:00:00+00:00,3.05,-0.01415001203948962,36,C_no_stop
ENAUSDT,2025-05-13 19:00:00+00:00,3.28,-0.17474752028854823,36,C_no_stop
ENAUSDT,2025-07-20 19:00:00+00:00,3.01,0.10999999999999999,19,C_no_stop
ENAUSDT,2025-07-21 16:00:00+00:00,3.13,-0.0927876763177431,36,C_no_stop
ENAUSDT,2026-01-05 07:00:00+00:00,3.35,-0.008262642740619938,36,C_no_stop
ENAUSDT,2026-01-07 12:00:00+00:00,3.18,-0.03848491112029761,36,C_no_stop
ENAUSDT,2026-01-14 06:00:00+00:00,3.28,-0.10556542810985448,36,C_no_stop
ENAUSDT,2026-01-30 01:00:00+00:00,3.09,-0.06592028515878157,36,C_no_stop
ENAUSDT,2026-02-07 16:00:00+00:00,4.14,-0.04306502775574927,36,C_no_stop
ENAUSDT,2026-02-20 07:00:00+00:00,3.19,-0.016775362318840577,36,C_no_stop
ENAUSDT,2026-03-26 03:00:00+00:00,3.49,-0.12023809523809526,36,C_no_stop
ENAUSDT,2026-05-06 13:00:00+00:00,3.56,-0.023211920529801363,36,C_no_stop
ENAUSDT,2026-06-03 09:00:00+00:00,3.62,0.10999999999999999,8,C_no_stop
FETUSDT,2025-03-09 23:00:00+00:00,3.36,-0.11653119092627606,36,C_no_stop
FETUSDT,2025-04-13 19:00:00+00:00,3.56,-0.06774509803921569,36,C_no_stop
FETUSDT,2025-04-20 11:00:00+00:00,3.17,0.05472555746140662,36,C_no_stop
FETUSDT,2025-04-22 02:00:00+00:00,3.66,0.05000000000000016,36,C_no_stop
FETUSDT,2025-05-23 05:00:00+00:00,3.16,-0.06811207834602839,36,C_no_stop
FETUSDT,2025-07-11 06:00:00+00:00,3.12,-0.08264390896921026,36,C_no_stop
FETUSDT,2025-09-08 05:00:00+00:00,3.01,-0.011201550387596956,36,C_no_stop
FETUSDT,2025-09-17 18:00:00+00:00,3.52,0.03888714733542321,36,C_no_stop
FETUSDT,2025-09-30 17:00:00+00:00,4.04,0.07788321167883205,36,C_no_stop
FETUSDT,2025-10-10 07:00:00+00:00,3.32,-0.21618012422360244,36,C_no_stop
FETUSDT,2025-10-14 10:00:00+00:00,3.61,-0.1467088419172372,36,C_no_stop
FETUSDT,2025-11-07 10:00:00+00:00,3.22,0.10999999999999999,4,C_no_stop
FETUSDT,2025-11-08 07:00:00+00:00,3.18,0.004090413943355191,36,C_no_stop
FETUSDT,2026-01-04 08:00:00+00:00,3.46,0.10999999999999976,19,C_no_stop
FETUSDT,2026-01-05 07:00:00+00:00,3.58,0.041604101494612584,36,C_no_stop
FETUSDT,2026-03-11 05:00:00+00:00,3.63,0.03948742746615109,36,C_no_stop
FETUSDT,2026-03-13 04:00:00+00:00,3.53,-0.06819702602230482,36,C_no_stop
FETUSDT,2026-03-15 16:00:00+00:00,3.5,0.10999999999999999,20,C_no_stop
FETUSDT,2026-03-16 21:00:00+00:00,4.07,-0.07240649404027943,36,C_no_stop
FETUSDT,2026-05-26 00:00:00+00:00,3.15,0.069934497816594,36,C_no_stop
FETUSDT,2026-05-30 15:00:00+00:00,3.13,0.020265470523617716,36,C_no_stop
FILUSDT,2025-01-13 09:00:00+00:00,3.19,0.07215937241948789,36,C_no_stop
FILUSDT,2025-04-02 20:00:00+00:00,3.11,0.10999999999999999,35,C_no_stop
FILUSDT,2025-04-20 16:00:00+00:00,3.05,-0.05062453253552723,36,C_no_stop
FILUSDT,2025-04-23 16:00:00+00:00,3.06,0.022456647398844013,36,C_no_stop
FILUSDT,2025-05-09 08:00:00+00:00,4.08,0.04328504828504832,36,C_no_stop
FILUSDT,2025-07-11 04:00:00+00:00,3.0,-0.053344118766653896,36,C_no_stop
FILUSDT,2025-07-18 10:00:00+00:00,3.48,-0.03972222222222221,36,C_no_stop
FILUSDT,2025-07-20 17:00:00+00:00,3.45,-0.041032944406314324,36,C_no_stop
FILUSDT,2025-07-30 19:00:00+00:00,3.61,-0.056696284329563855,36,C_no_stop
FILUSDT,2025-08-01 08:00:00+00:00,3.47,-0.027795698924731323,36,C_no_stop
FILUSDT,2025-08-22 23:00:00+00:00,3.03,-0.07174427629026003,36,C_no_stop
FILUSDT,2025-08-24 20:00:00+00:00,3.2,-0.08413079130791312,36,C_no_stop
FILUSDT,2025-10-11 01:00:00+00:00,6.63,0.011234567901234564,36,C_no_stop
FILUSDT,2025-10-29 18:00:00+00:00,3.54,-0.06675920149719272,36,C_no_stop
FILUSDT,2025-11-07 06:00:00+00:00,3.74,0.10999999999999999,9,C_no_stop
FILUSDT,2025-11-07 23:00:00+00:00,3.12,-0.059339622641509486,36,C_no_stop
FILUSDT,2026-01-23 11:00:00+00:00,3.08,-0.006518602885345444,36,C_no_stop
FILUSDT,2026-02-07 16:00:00+00:00,3.72,-0.04794478527607359,36,C_no_stop
FILUSDT,2026-03-11 04:00:00+00:00,3.75,-0.003839907192575316,36,C_no_stop
FILUSDT,2026-04-16 07:00:00+00:00,3.38,0.017403258655804502,36,C_no_stop
FILUSDT,2026-04-29 18:00:00+00:00,3.29,0.03199551569506721,36,C_no_stop
FILUSDT,2026-05-06 08:00:00+00:00,5.41,-0.028550724637681154,36,C_no_stop
FILUSDT,2026-05-08 12:00:00+00:00,3.21,0.10999999999999999,3,C_no_stop
INJUSDT,2025-07-11 09:00:00+00:00,3.15,-0.041021926389976475,36,C_no_stop
INJUSDT,2025-08-24 19:00:00+00:00,3.4,-0.11001029512697336,36,C_no_stop
INJUSDT,2025-10-13 13:00:00+00:00,3.76,-0.027657054582904236,36,C_no_stop
INJUSDT,2025-11-08 00:00:00+00:00,3.99,-0.007983565107458786,36,C_no_stop
INJUSDT,2026-01-03 08:00:00+00:00,3.3,0.05354560394412478,36,C_no_stop
INJUSDT,2026-02-02 03:00:00+00:00,3.12,0.03549148282602633,36,C_no_stop
INJUSDT,2026-02-06 00:00:00+00:00,3.92,0.10999999999999999,17,C_no_stop
INJUSDT,2026-02-19 05:00:00+00:00,3.79,0.009025663980901325,36,C_no_stop
INJUSDT,2026-04-15 22:00:00+00:00,3.6,0.023676021964612496,36,C_no_stop
INJUSDT,2026-04-27 03:00:00+00:00,3.0,-0.08314950339780447,36,C_no_stop
INJUSDT,2026-05-11 22:00:00+00:00,3.78,0.10999999999999999,32,C_no_stop
INJUSDT,2026-05-13 18:00:00+00:00,3.22,-0.06656716417910447,36,C_no_stop
JSTUSDT,2025-02-28 04:00:00+00:00,4.46,0.026756318859365028,36,C_no_stop
JSTUSDT,2025-03-19 02:00:00+00:00,3.19,-0.04615226337448552,36,C_no_stop
JSTUSDT,2025-04-02 07:00:00+00:00,4.33,-0.032153558052434465,36,C_no_stop
JSTUSDT,2025-04-06 16:00:00+00:00,3.58,-0.051482412060301457,36,C_no_stop
JSTUSDT,2025-04-27 07:00:00+00:00,3.98,-0.05670359780795808,36,C_no_stop
JSTUSDT,2025-06-16 12:00:00+00:00,3.46,-0.015222489476849118,36,C_no_stop
JSTUSDT,2025-07-29 23:00:00+00:00,3.68,-0.09746661627614006,36,C_no_stop
JSTUSDT,2025-08-25 07:00:00+00:00,4.54,0.054294377067254714,36,C_no_stop
JSTUSDT,2025-10-11 13:00:00+00:00,3.1,0.018414634146341483,36,C_no_stop
JSTUSDT,2025-10-14 06:00:00+00:00,3.04,0.005658307210031248,36,C_no_stop
JSTUSDT,2025-12-05 11:00:00+00:00,3.37,-0.009980079681274897,36,C_no_stop
JSTUSDT,2026-01-19 00:00:00+00:00,4.04,0.024727704221833572,36,C_no_stop
JSTUSDT,2026-02-02 03:00:00+00:00,3.54,0.008401559454190969,36,C_no_stop
JSTUSDT,2026-02-06 00:00:00+00:00,3.69,0.0610189694950013,36,C_no_stop
JSTUSDT,2026-04-02 02:00:00+00:00,3.3,-0.03449898548462626,36,C_no_stop
JSTUSDT,2026-04-21 13:00:00+00:00,3.41,0.05120520558279907,36,C_no_stop
JSTUSDT,2026-05-01 17:00:00+00:00,3.2,-0.02286548341896299,36,C_no_stop
JSTUSDT,2026-06-02 20:00:00+00:00,3.45,-0.17508327994875084,36,C_no_stop
JTOUSDT,2025-01-18 09:00:00+00:00,3.76,0.02832899446794668,36,C_no_stop
JTOUSDT,2025-02-21 17:00:00+00:00,3.1,-0.1232965299684543,36,C_no_stop
JTOUSDT,2025-05-30 19:00:00+00:00,3.55,0.005384850335980467,36,C_no_stop
JTOUSDT,2025-06-04 10:00:00+00:00,5.8,-0.09492999461497043,36,C_no_stop
JTOUSDT,2025-06-11 01:00:00+00:00,3.43,0.01178236397748578,36,C_no_stop
JTOUSDT,2025-06-16 05:00:00+00:00,3.11,-0.07802405498281784,36,C_no_stop
JTOUSDT,2025-07-21 08:00:00+00:00,3.03,0.045767790262172155,36,C_no_stop
JTOUSDT,2025-08-27 18:00:00+00:00,3.14,0.0004699154649426872,36,C_no_stop
JTOUSDT,2025-09-11 07:00:00+00:00,3.03,0.06710272873194223,36,C_no_stop
JTOUSDT,2025-09-12 23:00:00+00:00,3.43,-0.03696803196803188,36,C_no_stop
JTOUSDT,2025-10-17 05:00:00+00:00,3.89,-0.09232157850545764,36,C_no_stop
JTOUSDT,2025-12-20 14:00:00+00:00,3.77,-0.018927576601671322,36,C_no_stop
JTOUSDT,2026-01-02 12:00:00+00:00,4.77,0.04522831050228316,36,C_no_stop
JTOUSDT,2026-01-20 23:00:00+00:00,3.19,-0.002032640949554905,36,C_no_stop
JTOUSDT,2026-01-25 10:00:00+00:00,3.73,0.04084795321637425,36,C_no_stop
JTOUSDT,2026-01-28 05:00:00+00:00,4.51,0.10999999999999999,4,C_no_stop
JTOUSDT,2026-01-28 18:00:00+00:00,3.02,-0.30439024390243896,36,C_no_stop
JTOUSDT,2026-03-23 19:00:00+00:00,4.35,0.0633290192694852,36,C_no_stop
JTOUSDT,2026-04-13 09:00:00+00:00,4.39,-0.042589313451382386,36,C_no_stop
JTOUSDT,2026-04-26 09:00:00+00:00,3.18,-0.07406989543203091,36,C_no_stop
JTOUSDT,2026-05-06 16:00:00+00:00,3.21,0.10999999999999999,19,C_no_stop
JTOUSDT,2026-05-07 19:00:00+00:00,3.94,-0.1320718232044198,36,C_no_stop
LIT-USDT,2026-01-23 04:00:00+00:00,3.97,-0.03363317125877895,36,C_no_stop
LIT-USDT,2026-01-27 09:00:00+00:00,3.07,-0.0001560818083962091,36,C_no_stop
LIT-USDT,2026-01-29 11:00:00+00:00,3.29,-0.07612068965517249,36,C_no_stop
LIT-USDT,2026-05-21 15:00:00+00:00,3.45,-0.029636512912374898,36,C_no_stop
MEGAUSDT,2026-05-23 05:00:00+00:00,3.66,-0.02095677848975996,36,C_no_stop
MEGAUSDT,2026-05-29 04:00:00+00:00,3.43,-0.002049231247088219,36,C_no_stop
MEGAUSDT,2026-06-14 18:00:00+00:00,3.72,0.0021985815602837454,36,C_no_stop
MEGAUSDT,2026-06-17 13:00:00+00:00,3.98,0.10999999999999999,13,C_no_stop
MEGAUSDT,2026-06-22 12:00:00+00:00,4.73,0.007538061973849102,36,C_no_stop
MEGAUSDT,2026-06-24 06:00:00+00:00,3.59,-0.19285410764872524,36,C_no_stop
PENGUUSDT,2025-03-13 12:00:00+00:00,3.73,0.07872654592918915,36,C_no_stop
PENGUUSDT,2025-06-13 10:00:00+00:00,3.37,0.006053795136330091,36,C_no_stop
PENGUUSDT,2025-06-28 13:00:00+00:00,3.31,0.10999999999999999,5,C_no_stop
PENGUUSDT,2025-06-30 04:00:00+00:00,3.07,0.050208054636344486,36,C_no_stop
PENGUUSDT,2025-07-11 20:00:00+00:00,3.13,-0.01610122452438467,36,C_no_stop
PENGUUSDT,2025-09-17 18:00:00+00:00,3.24,0.10999999999999999,14,C_no_stop
PENGUUSDT,2026-01-04 08:00:00+00:00,3.11,0.08014090946878383,36,C_no_stop
PENGUUSDT,2026-02-06 00:00:00+00:00,3.22,0.10999999999999999,16,C_no_stop
PENGUUSDT,2026-03-18 05:00:00+00:00,3.34,-0.12721666249687258,36,C_no_stop
PENGUUSDT,2026-04-27 06:00:00+00:00,3.4,0.029730660186310435,36,C_no_stop
PUMPUSDT,2025-09-25 15:00:00+00:00,3.56,-0.057916978309648474,36,C_no_stop
PUMPUSDT,2026-01-13 22:00:00+00:00,3.25,0.05203296703296701,36,C_no_stop
PUMPUSDT,2026-04-28 21:00:00+00:00,8.34,-0.04171232876712327,36,C_no_stop
SEIUSDT,2025-02-03 14:00:00+00:00,3.01,0.05790406222990508,36,C_no_stop
SEIUSDT,2025-02-22 04:00:00+00:00,3.02,-0.03181444404719346,36,C_no_stop
SEIUSDT,2025-02-24 16:00:00+00:00,3.17,-0.003578535891968766,36,C_no_stop
SEIUSDT,2025-04-02 20:00:00+00:00,3.04,-0.0488292964244521,36,C_no_stop
SEIUSDT,2025-05-09 08:00:00+00:00,3.05,0.10393617021276624,36,C_no_stop
SEIUSDT,2025-06-17 16:00:00+00:00,4.21,0.09550368550368538,36,C_no_stop
SEIUSDT,2025-06-24 08:00:00+00:00,3.5,0.10999999999999999,18,C_no_stop
SEIUSDT,2025-08-24 19:00:00+00:00,4.34,-0.08614104595879557,36,C_no_stop
SEIUSDT,2025-09-17 18:00:00+00:00,4.12,0.07274193548387109,36,C_no_stop
SEIUSDT,2025-10-11 01:00:00+00:00,3.21,0.02995677233429406,36,C_no_stop
SEIUSDT,2025-10-16 09:00:00+00:00,3.07,-0.1089925719591458,36,C_no_stop
SEIUSDT,2025-10-30 12:00:00+00:00,3.02,0.0007864281956865326,36,C_no_stop
SEIUSDT,2025-12-10 20:00:00+00:00,3.44,-0.10896716826265385,36,C_no_stop
SEIUSDT,2025-12-30 06:00:00+00:00,3.46,-0.022793594306049877,36,C_no_stop
SEIUSDT,2026-01-14 10:00:00+00:00,3.28,-0.04802788844621519,36,C_no_stop
SEIUSDT,2026-02-06 00:00:00+00:00,3.65,0.06948275862068976,36,C_no_stop
SEIUSDT,2026-02-07 16:00:00+00:00,3.24,-0.012741935483871033,36,C_no_stop
SEIUSDT,2026-03-10 00:00:00+00:00,3.08,-0.04481623277182222,36,C_no_stop
SEIUSDT,2026-04-22 06:00:00+00:00,3.19,-0.013018327605956444,36,C_no_stop
SEIUSDT,2026-05-10 22:00:00+00:00,3.27,-0.07248466257668706,36,C_no_stop
SYNUSDT,2025-02-12 00:00:00+00:00,3.02,0.10999999999999999,11,C_no_stop
SYNUSDT,2025-02-12 15:00:00+00:00,4.44,-0.03710616438356162,36,C_no_stop
SYNUSDT,2025-04-18 13:00:00+00:00,6.41,0.03170886075949365,36,C_no_stop
SYNUSDT,2025-04-21 09:00:00+00:00,3.86,0.10999999999999999,4,C_no_stop
SYNUSDT,2025-04-21 23:00:00+00:00,3.3,0.10999999999999999,11,C_no_stop
SYNUSDT,2025-04-22 11:00:00+00:00,3.33,-0.04485171455050973,36,C_no_stop
SYNUSDT,2025-04-24 04:00:00+00:00,3.23,0.11000000000000021,18,C_no_stop
SYNUSDT,2025-07-06 18:00:00+00:00,4.39,-0.05165959703075295,36,C_no_stop
SYNUSDT,2025-07-08 18:00:00+00:00,3.47,0.10999999999999999,13,C_no_stop
SYNUSDT,2025-07-11 05:00:00+00:00,3.13,0.10999999999999999,18,C_no_stop
SYNUSDT,2025-07-12 01:00:00+00:00,3.59,0.11000000000000021,5,C_no_stop
SYNUSDT,2025-07-22 23:00:00+00:00,3.71,-0.06112362493452061,36,C_no_stop
SYNUSDT,2025-09-14 11:00:00+00:00,3.78,-0.047190969652109664,36,C_no_stop
SYNUSDT,2025-09-29 17:00:00+00:00,4.41,0.01714348981399472,36,C_no_stop
SYNUSDT,2025-11-06 04:00:00+00:00,3.02,0.02277348777348787,36,C_no_stop
SYNUSDT,2025-12-25 05:00:00+00:00,3.11,-0.020841584158415857,36,C_no_stop
SYNUSDT,2026-01-06 04:00:00+00:00,3.71,-0.003327759197324305,36,C_no_stop
SYNUSDT,2026-01-08 21:00:00+00:00,3.36,0.09306451612903233,36,C_no_stop
SYNUSDT,2026-01-28 18:00:00+00:00,3.4,0.014876160990711877,36,C_no_stop
SYNUSDT,2026-01-31 00:00:00+00:00,3.19,0.10999999999999999,5,C_no_stop
SYNUSDT,2026-03-21 18:00:00+00:00,3.5,-0.04441908713692943,36,C_no_stop
SYNUSDT,2026-05-10 10:00:00+00:00,3.33,0.024159519725557414,36,C_no_stop
