pair,tier,vol_z,fwd_gain,pumped
OPUSDT,small,2.5200145873400572,0.04720692368214019,False
OPUSDT,small,2.0301708861765517,0.027006172839506126,False
OPUSDT,small,2.000180529582027,0.013709063214013772,False
OPUSDT,small,2.5256710018539046,0.0007518796992480592,False
OPUSDT,small,2.8703961539269196,-0.0117647058823529,False
OPUSDT,small,2.525864797530991,0.023255813953488413,False
OPUSDT,small,2.2742268385766287,0.07381889763779537,False
OPUSDT,small,2.512995927705589,-0.008302583025830201,False
OPUSDT,small,2.0129284177822697,0.0008347245409014992,False
OPUSDT,small,2.1112930845128277,0.002508361204013543,False
OPUSDT,small,3.2079707230587737,0.02441150828247607,False
OPUSDT,small,2.2228483711187326,0.0905383360522023,False
OPUSDT,small,3.176456650962994,0.0905383360522023,False
OPUSDT,small,2.4274970815110706,0.07125890736342044,False
OPUSDT,small,2.5700583897658755,0.02655538694992421,False
OPUSDT,small,2.187870813405932,0.029838709677419528,False
OPUSDT,small,2.2447231045290006,0.0,False
OPUSDT,small,2.649004130749619,0.023183925811437467,False
OPUSDT,small,2.908439119031923,-0.017570664629488086,False
OPUSDT,small,2.8578125042987823,0.01035856573705174,False
OPUSDT,small,2.468899588745485,0.03741496598639449,False
OPUSDT,small,2.698289756862828,0.04003202562049624,False
OPUSDT,small,2.145931051828687,0.07098283931357252,False
OPUSDT,small,2.20560356293594,0.1315192743764173,True
OPUSDT,small,2.3173741967661194,0.03795721187025536,False
OPUSDT,small,2.3028954696312907,0.05412907702984038,False
OPUSDT,small,2.0054240233118996,0.09690721649484546,False
OPUSDT,small,2.404209800440788,0.1887304820095046,True
OPUSDT,small,2.075837655138048,0.17123745819397995,True
OPUSDT,small,2.670920733203375,0.17045454545454541,True
OPUSDT,small,2.050512389690349,0.16733333333333333,True
OPUSDT,small,2.1563323049441854,0.1596026490066227,True
OPUSDT,small,2.8965390051744286,-0.011641443538998875,False
OPUSDT,small,2.5889356252173474,0.001769911504424737,False
OPUSDT,small,2.2822803885729632,-0.020023557126030656,False
OPUSDT,small,2.1708864605554754,0.0012618296529969264,False
OPUSDT,small,2.650023283120393,0.01933701657458564,False
OPUSDT,small,2.709163646064339,-0.006965944272445901,False
OPUSDT,small,3.0080269921215215,0.0015515903801397446,False
OPUSDT,small,2.6923411032544178,-0.0030030030030030463,False
OPUSDT,small,2.293857796594278,0.009267840593141896,False
OPUSDT,small,2.231540999180588,0.0057581573896352545,False
OPUSDT,small,3.0067058659056465,0.04306220095693791,False
OPUSDT,small,2.011154702015654,0.032535885167464196,False
LDOUSDT,small,2.1900779917505644,0.032467532467532534,False
LDOUSDT,small,2.7885242767598735,0.021769995267392428,False
LDOUSDT,small,2.189860670190196,0.001790510295434089,False
LDOUSDT,small,2.7241249269519274,0.004280036686028721,False
LDOUSDT,small,2.0665704032851475,0.029902770133920287,False
LDOUSDT,small,2.1191470446261556,0.029600778967867614,False
LDOUSDT,small,2.7587413144541193,0.007809202195018905,False
LDOUSDT,small,2.2434718080920266,0.053676470588235325,False
LDOUSDT,small,2.0833427316294237,0.032668748498678735,False
LDOUSDT,small,3.7601921436500283,0.03665300217024359,False
LDOUSDT,small,2.5648180395857203,0.057564575645756566,False
LDOUSDT,small,2.575155654798204,-0.006054734802615647,False
LDOUSDT,small,2.2474653563078775,0.12288266091777023,True
LDOUSDT,small,3.1895644997949435,0.10451378370190834,True
LDOUSDT,small,3.1029686810809256,0.016343490304709274,False
LDOUSDT,small,2.7791825365344223,0.03609996914532543,False
LDOUSDT,small,3.0053045746858356,-0.012638230647709303,False
