pair,time,absorb,pnl,hours_held,variant
SUIUSDT,2026-05-07 12:00:00+00:00,,0.20098119247699064,168,R_control
SUIUSDT,2026-05-21 12:00:00+00:00,,-0.15983684692942257,168,R_control
SUIUSDT,2026-05-29 10:00:00+00:00,,-0.22504508821607494,168,R_control
SUIUSDT,2026-06-13 04:00:00+00:00,,-0.048958377801494146,168,R_control
SUIUSDT,2026-06-22 09:00:00+00:00,,-0.02680969833662261,168,R_control
SYNUSDT,2023-07-18 02:00:00+00:00,,-0.10566607167376063,168,R_control
SYNUSDT,2023-07-30 03:00:00+00:00,,-0.12966615146831528,168,R_control
SYNUSDT,2023-08-11 07:00:00+00:00,,-0.12573371924746735,168,R_control
SYNUSDT,2023-08-22 23:00:00+00:00,,-0.004770083102493048,168,R_control
SYNUSDT,2023-09-04 16:00:00+00:00,,-0.2768907236522584,168,R_control
SYNUSDT,2023-09-27 23:00:00+00:00,,0.027313790806129168,168,R_control
SYNUSDT,2023-10-08 20:00:00+00:00,,-0.02200678195998651,168,R_control
SYNUSDT,2023-10-16 22:00:00+00:00,,0.07790638582413911,168,R_control
SYNUSDT,2023-10-28 01:00:00+00:00,,0.026072185620166,168,R_control
SYNUSDT,2023-11-28 12:00:00+00:00,,0.18470264965652605,168,R_control
SYNUSDT,2024-01-01 07:00:00+00:00,,-0.16302067751869775,168,R_control
SYNUSDT,2024-01-11 09:00:00+00:00,,0.2043401670463172,168,R_control
SYNUSDT,2024-02-06 00:00:00+00:00,,0.10098810559907156,168,R_control
SYNUSDT,2024-02-13 02:00:00+00:00,,0.06752154374834785,168,R_control
SYNUSDT,2024-03-06 21:00:00+00:00,,-0.05773124888119807,168,R_control
SYNUSDT,2024-03-24 18:00:00+00:00,,0.05413733905579399,168,R_control
SYNUSDT,2024-04-04 10:00:00+00:00,,-0.13765993177643654,168,R_control
SYNUSDT,2024-05-05 18:00:00+00:00,,-0.115521805829498,168,R_control
SYNUSDT,2024-05-14 03:00:00+00:00,,0.07687361537434945,168,R_control
SYNUSDT,2024-06-08 11:00:00+00:00,,-0.010828996282527757,168,R_control
SYNUSDT,2024-06-19 19:00:00+00:00,,-0.0698088367899008,168,R_control
SYNUSDT,2024-06-30 12:00:00+00:00,,-0.13337254901960782,168,R_control
SYNUSDT,2024-07-27 18:00:00+00:00,,-0.25403421656582525,168,R_control
SYNUSDT,2024-08-21 13:00:00+00:00,,-0.13079581151832453,168,R_control
SYNUSDT,2024-08-28 14:00:00+00:00,,-0.15444755244755226,168,R_control
SYNUSDT,2024-09-10 20:00:00+00:00,,0.03355760794273843,168,R_control
SYNUSDT,2024-09-18 01:00:00+00:00,,0.10507115770689279,168,R_control
SYNUSDT,2024-10-08 07:00:00+00:00,,0.33522163308589614,168,R_control
SYNUSDT,2024-10-21 10:00:00+00:00,,-0.045626892397851115,168,R_control
SYNUSDT,2024-11-06 13:00:00+00:00,,0.10759446092977254,168,R_control
SYNUSDT,2024-11-16 09:00:00+00:00,,-0.12260828526481393,168,R_control
SYNUSDT,2024-11-26 09:00:00+00:00,,0.37183348581884723,168,R_control
SYNUSDT,2024-12-04 05:00:00+00:00,,-0.14769058781103495,168,R_control
SYNUSDT,2024-12-12 15:00:00+00:00,,-0.30079250862493834,168,R_control
SYNUSDT,2024-12-22 16:00:00+00:00,,-0.02799588554329513,168,R_control
SYNUSDT,2025-01-06 04:00:00+00:00,,-0.20882621702474846,168,R_control
SYNUSDT,2025-01-16 08:00:00+00:00,,-0.20794611334778568,168,R_control
SYNUSDT,2025-01-24 11:00:00+00:00,,-0.06077742946708464,168,R_control
SYNUSDT,2025-02-11 05:00:00+00:00,,-0.06646457112413429,168,R_control
SYNUSDT,2025-03-01 21:00:00+00:00,,-0.28873227010519176,168,R_control
SYNUSDT,2025-03-18 04:00:00+00:00,,0.03778201634877387,168,R_control
SYNUSDT,2025-03-31 21:00:00+00:00,,-0.1345153374233129,168,R_control
SYNUSDT,2025-04-14 23:00:00+00:00,,0.2923864229765014,168,R_control
SYNUSDT,2025-04-29 13:00:00+00:00,,-0.20011320754716977,168,R_control
SYNUSDT,2025-05-11 16:00:00+00:00,,-0.1307711552612214,168,R_control
SYNUSDT,2025-06-16 05:00:00+00:00,,-0.2346768781911014,168,R_control
SYNUSDT,2025-06-25 03:00:00+00:00,,-0.1992602739726027,168,R_control
SYNUSDT,2025-07-05 22:00:00+00:00,,0.48926891734575073,168,R_control
SYNUSDT,2025-07-13 21:00:00+00:00,,0.14247134786117854,168,R_control
SYNUSDT,2025-07-24 19:00:00+00:00,,-0.15247879616963056,168,R_control
SYNUSDT,2025-08-01 13:00:00+00:00,,0.2826219201359388,168,R_control
SYNUSDT,2025-08-13 17:00:00+00:00,,-0.020493150684931405,168,R_control
SYNUSDT,2025-08-28 08:00:00+00:00,,-0.12409737827715361,168,R_control
SYNUSDT,2025-09-07 01:00:00+00:00,,0.15396330275229353,168,R_control
SYNUSDT,2025-09-30 01:00:00+00:00,,0.022390243902439044,168,R_control
SYNUSDT,2025-10-12 00:00:00+00:00,,0.09827472527472536,168,R_control
SYNUSDT,2025-10-28 11:00:00+00:00,,-0.16717285531370052,168,R_control
SYNUSDT,2025-11-07 14:00:00+00:00,,-0.09899453551912563,168,R_control
SYNUSDT,2025-11-20 02:00:00+00:00,,-0.01588888888888884,168,R_control
SYNUSDT,2025-12-01 23:00:00+00:00,,0.09477419354838701,168,R_control
SYNUSDT,2025-12-21 17:00:00+00:00,,0.08871729957805918,168,R_control
SYNUSDT,2026-01-10 04:00:00+00:00,,-0.03044311377245512,168,R_control
SYNUSDT,2026-02-22 01:00:00+00:00,,0.03958004158004158,168,R_control
SYNUSDT,2026-03-05 11:00:00+00:00,,-0.04046153846153844,168,R_control
SYNUSDT,2026-03-13 07:00:00+00:00,,-0.022790020790020682,168,R_control
SYNUSDT,2026-03-26 00:00:00+00:00,,-0.026000000000000023,168,R_control
SYNUSDT,2026-04-07 22:00:00+00:00,,-0.05322950819672134,168,R_control
SYNUSDT,2026-04-15 00:00:00+00:00,,0.13348387096774195,168,R_control
SYNUSDT,2026-04-22 03:00:00+00:00,,0.020598870056497187,168,R_control
SYNUSDT,2026-05-06 03:00:00+00:00,,0.07800000000000007,168,R_control
SYNUSDT,2026-05-17 00:00:00+00:00,,-0.07739682539682535,168,R_control
SYNUSDT,2026-05-27 00:00:00+00:00,,0.03280278422273786,168,R_control
SYNUSDT,2026-06-05 04:00:00+00:00,,-0.2851858407079646,168,R_control
SYNUSDT,2026-06-20 05:00:00+00:00,,1.3992940330697337,168,R_control
TAOUSDT,2024-04-26 00:00:00+00:00,,-0.12037455830388699,168,R_control
TAOUSDT,2024-06-01 17:00:00+00:00,,-0.07330259511211878,168,R_control
TAOUSDT,2024-06-12 12:00:00+00:00,,-0.1383383416805788,168,R_control
TAOUSDT,2024-07-06 20:00:00+00:00,,0.13013345039508328,168,R_control
TAOUSDT,2024-09-08 00:00:00+00:00,,0.3859456706281834,168,R_control
TAOUSDT,2024-10-05 20:00:00+00:00,,0.20604038218857035,168,R_control
TAOUSDT,2024-10-17 02:00:00+00:00,,-0.08131623931623932,168,R_control
TAOUSDT,2024-10-28 12:00:00+00:00,,-0.1813499043977056,168,R_control
TAOUSDT,2024-11-12 10:00:00+00:00,,-0.11335213304410707,168,R_control
TAOUSDT,2024-12-10 14:00:00+00:00,,-0.06207005253940445,168,R_control
TAOUSDT,2024-12-18 14:00:00+00:00,,-0.008528417818740362,168,R_control
TAOUSDT,2024-12-27 06:00:00+00:00,,0.10205348934391956,168,R_control
TAOUSDT,2025-01-05 19:00:00+00:00,,-0.20328824476650564,168,R_control
TAOUSDT,2025-02-09 08:00:00+00:00,,0.017810267857143014,168,R_control
TAOUSDT,2025-02-19 12:00:00+00:00,,-0.09354228855721392,168,R_control
TAOUSDT,2025-04-02 05:00:00+00:00,,-0.11210830324909749,168,R_control
TAOUSDT,2025-05-06 17:00:00+00:00,,0.27795551848762856,168,R_control
TAOUSDT,2025-05-16 20:00:00+00:00,,-0.0054594095940959635,168,R_control
TAOUSDT,2025-05-28 18:00:00+00:00,,-0.10988381742738595,168,R_control
TAOUSDT,2025-06-06 23:00:00+00:00,,0.020603485838780022,168,R_control
TAOUSDT,2025-06-24 20:00:00+00:00,,-0.07767879838243785,168,R_control
TAOUSDT,2025-07-24 01:00:00+00:00,,-0.13584012900253406,168,R_control
TAOUSDT,2025-07-31 15:00:00+00:00,,-0.030602560610187957,168,R_control
TAOUSDT,2025-09-09 00:00:00+00:00,,-0.010386350491613737,168,R_control
TAOUSDT,2025-09-19 06:00:00+00:00,,-0.14993741109530578,168,R_control
TAOUSDT,2025-10-14 20:00:00+00:00,,-0.12285726911179862,168,R_control
TAOUSDT,2025-10-30 21:00:00+00:00,,-0.02323981229933314,168,R_control
TAOUSDT,2025-11-13 12:00:00+00:00,,-0.06891134952004518,168,R_control
TAOUSDT,2025-12-07 23:00:00+00:00,,0.008830324909747224,168,R_control
TAOUSDT,2025-12-19 00:00:00+00:00,,-0.002,168,R_control
TAOUSDT,2026-01-12 16:00:00+00:00,,-0.11014606741573041,168,R_control
TAOUSDT,2026-02-05 01:00:00+00:00,,-0.2153403917416623,168,R_control
TAOUSDT,2026-02-13 00:00:00+00:00,,0.156236057068742,168,R_control
TAOUSDT,2026-02-23 22:00:00+00:00,,0.11093153891164409,168,R_control
TAOUSDT,2026-04-02 01:00:00+00:00,,0.03868453341943834,168,R_control
TAOUSDT,2026-04-26 10:00:00+00:00,,0.14998059822150367,168,R_control
TAOUSDT,2026-06-15 21:00:00+00:00,,-0.120230358504958,168,R_control
TAOUSDT,2026-06-28 17:00:00+00:00,,0.02019006271104673,168,R_control
TIAUSDT,2023-11-16 21:00:00+00:00,,-0.03497788982386807,168,R_control
TIAUSDT,2023-11-24 19:00:00+00:00,,0.31628226281673544,168,R_control
TIAUSDT,2023-12-02 03:00:00+00:00,,0.2746314582821585,168,R_control
TIAUSDT,2023-12-16 17:00:00+00:00,,-0.14658416992497092,168,R_control
TIAUSDT,2023-12-27 03:00:00+00:00,,0.058054677756394835,168,R_control
TIAUSDT,2024-01-06 00:00:00+00:00,,-0.004404735479097364,168,R_control
TIAUSDT,2024-01-19 09:00:00+00:00,,-0.12015204784754296,168,R_control
TIAUSDT,2024-02-05 06:00:00+00:00,,0.04683472050481563,168,R_control
TIAUSDT,2024-02-13 12:00:00+00:00,,-0.07294537416466229,168,R_control
TIAUSDT,2024-04-18 13:00:00+00:00,,0.0951370143149286,168,R_control
TIAUSDT,2024-05-05 13:00:00+00:00,,-0.10726315789473684,168,R_control
TIAUSDT,2024-05-15 13:00:00+00:00,,0.11502127659574457,168,R_control
TIAUSDT,2024-05-28 15:00:00+00:00,,-0.02444165170556556,168,R_control
TIAUSDT,2024-06-12 06:00:00+00:00,,-0.2229026128266034,168,R_control
TIAUSDT,2024-07-29 23:00:00+00:00,,-0.15068019393068777,168,R_control
TIAUSDT,2024-08-08 07:00:00+00:00,,0.22301640061228944,168,R_control
TIAUSDT,2024-08-24 20:00:00+00:00,,-0.2733063507732807,168,R_control
TIAUSDT,2024-09-13 06:00:00+00:00,,0.4764723911457067,168,R_control
TIAUSDT,2024-10-20 03:00:00+00:00,,-0.07581280110117006,168,R_control
TIAUSDT,2024-11-10 01:00:00+00:00,,-0.048939541870071324,168,R_control
TIAUSDT,2024-11-19 17:00:00+00:00,,0.5781147227533459,168,R_control
TIAUSDT,2024-11-26 22:00:00+00:00,,-0.013304988940771699,168,R_control
TIAUSDT,2024-12-04 21:00:00+00:00,,-0.16446204157907018,168,R_control
TIAUSDT,2024-12-24 21:00:00+00:00,,-0.13131517074080978,168,R_control
TIAUSDT,2025-01-15 07:00:00+00:00,,0.01550729470612744,168,R_control
TIAUSDT,2025-02-03 02:00:00+00:00,,0.171829623944743,168,R_control
TIAUSDT,2025-02-16 21:00:00+00:00,,0.2133644123440579,168,R_control
TIAUSDT,2025-02-28 06:00:00+00:00,,-0.07126406926406925,168,R_control
TIAUSDT,2025-03-15 18:00:00+00:00,,-0.05973420479302838,168,R_control
TIAUSDT,2025-04-03 06:00:00+00:00,,-0.12734530386740328,168,R_control
TIAUSDT,2025-04-17 09:00:00+00:00,,0.20825195482189396,168,R_control
TIAUSDT,2025-04-30 21:00:00+00:00,,-0.09654409566517197,168,R_control
TIAUSDT,2025-05-13 08:00:00+00:00,,-0.17149685534591197,168,R_control
TIAUSDT,2025-06-11 19:00:00+00:00,,-0.24163133640552992,168,R_control
TIAUSDT,2025-06-19 16:00:00+00:00,,-0.08992569659442717,168,R_control
TIAUSDT,2025-07-14 00:00:00+00:00,,0.12319726459758007,168,R_control
TIAUSDT,2025-07-28 01:00:00+00:00,,-0.19051251840942562,168,R_control
TIAUSDT,2025-08-06 00:00:00+00:00,,0.16321739130434776,168,R_control
TIAUSDT,2025-08-16 03:00:00+00:00,,0.019922428330522823,168,R_control
TIAUSDT,2025-08-28 17:00:00+00:00,,-0.09370560747663559,168,R_control
TIAUSDT,2025-09-13 12:00:00+00:00,,-0.10168354430379734,168,R_control
TIAUSDT,2025-10-30 06:00:00+00:00,,-0.19736757301107755,168,R_control
TIAUSDT,2025-11-08 12:00:00+00:00,,-0.1480348162475822,168,R_control
TIAUSDT,2025-12-09 17:00:00+00:00,,-0.20884292379471225,168,R_control
TIAUSDT,2025-12-20 07:00:00+00:00,,-0.03195391705069117,168,R_control
TIAUSDT,2026-01-22 13:00:00+00:00,,-0.0641505376344087,168,R_control
TIAUSDT,2026-02-05 22:00:00+00:00,,0.0264982388728785,168,R_control
TIAUSDT,2026-03-09 23:00:00+00:00,,0.18679603837821102,168,R_control
TIAUSDT,2026-04-08 09:00:00+00:00,,0.003161290322580614,168,R_control
TIAUSDT,2026-04-16 19:00:00+00:00,,-0.10461569416498995,168,R_control
TIAUSDT,2026-04-30 10:00:00+00:00,,0.06205990016638929,168,R_control
TIAUSDT,2026-05-23 09:00:00+00:00,,0.029592039800995007,168,R_control
TIAUSDT,2026-06-08 23:00:00+00:00,,0.16021314052184832,168,R_control
TIAUSDT,2026-06-21 23:00:00+00:00,,0.029043956043956154,168,R_control
TIAUSDT,2026-06-29 00:00:00+00:00,,0.03805235602094226,168,R_control
TRUMPUSDT,2025-02-04 11:00:00+00:00,,-0.061029807130333014,168,R_control
TRUMPUSDT,2025-02-19 00:00:00+00:00,,-0.20224494794856085,168,R_control
TRUMPUSDT,2025-03-14 07:00:00+00:00,,-0.06067126833477132,168,R_control
TRUMPUSDT,2025-04-19 00:00:00+00:00,,0.7338974358974357,168,R_control
TRUMPUSDT,2025-04-30 12:00:00+00:00,,-0.13597129186602874,168,R_control
TRUMPUSDT,2025-05-21 23:00:00+00:00,,-0.13412795549374135,168,R_control
TRUMPUSDT,2025-06-04 19:00:00+00:00,,-0.011182736455463858,168,R_control
TRUMPUSDT,2025-06-18 08:00:00+00:00,,-0.037864978902953594,168,R_control
TRUMPUSDT,2025-06-26 19:00:00+00:00,,-0.0064642857142858095,168,R_control
TRUMPUSDT,2025-07-16 04:00:00+00:00,,0.17759617428267793,168,R_control
TRUMPUSDT,2025-07-27 09:00:00+00:00,,-0.13023061630218702,168,R_control
TRUMPUSDT,2025-08-03 22:00:00+00:00,,0.05021339387060153,168,R_control
TRUMPUSDT,2025-08-13 05:00:00+00:00,,-0.05189154013015196,168,R_control
TRUMPUSDT,2025-09-09 23:00:00+00:00,,-0.011227220299884653,168,R_control
TRUMPUSDT,2025-09-26 04:00:00+00:00,,0.036821954484605124,168,R_control
TRUMPUSDT,2025-10-15 09:00:00+00:00,,-0.08242512690355341,168,R_control
TRUMPUSDT,2025-11-09 04:00:00+00:00,,-0.039566844919786126,168,R_control
TRUMPUSDT,2025-11-16 15:00:00+00:00,,-0.09911360727996599,168,R_control
TRUMPUSDT,2025-12-12 15:00:00+00:00,,-0.08551254480286741,168,R_control
TRUMPUSDT,2026-01-26 11:00:00+00:00,,-0.1365794392523365,168,R_control
TRUMPUSDT,2026-04-12 16:00:00+00:00,,0.006571428571428674,168,R_control
TRUMPUSDT,2026-04-29 17:00:00+00:00,,-0.012951979780960519,168,R_control
TRUMPUSDT,2026-05-15 04:00:00+00:00,,-0.11627357689039941,168,R_control
TRUMPUSDT,2026-05-23 11:00:00+00:00,,0.0015105315947843163,168,R_control
TRUMPUSDT,2026-06-04 18:00:00+00:00,,-0.06107859078590783,168,R_control
TRXUSDT,2023-08-14 19:00:00+00:00,,-0.03365374677002575,168,R_control
TRXUSDT,2023-09-07 11:00:00+00:00,,0.042413513855497964,168,R_control
TRXUSDT,2023-09-18 00:00:00+00:00,,0.0031664063438663365,168,R_control
TRXUSDT,2023-10-28 11:00:00+00:00,,0.036514588859416275,168,R_control
TRXUSDT,2024-01-28 17:00:00+00:00,,0.05354566494570068,168,R_control
TRXUSDT,2024-02-13 15:00:00+00:00,,0.0977041656672264,168,R_control
TRXUSDT,2024-02-21 02:00:00+00:00,,0.0231986541627891,168,R_control
TRXUSDT,2024-03-17 01:00:00+00:00,,-0.04829629629629628,168,R_control
TRXUSDT,2024-03-28 09:00:00+00:00,,-0.02380426098535282,168,R_control
TRXUSDT,2024-05-14 15:00:00+00:00,,-0.01901277955271574,168,R_control
TRXUSDT,2024-06-01 03:00:00+00:00,,0.01023571749887542,168,R_control
TRXUSDT,2024-06-09 16:00:00+00:00,,-0.007317324185248662,168,R_control
TRXUSDT,2024-06-24 07:00:00+00:00,,0.05321420755828643,168,R_control
TRXUSDT,2024-07-06 04:00:00+00:00,,0.09848073134210722,168,R_control
TRXUSDT,2024-08-08 04:00:00+00:00,,0.045770700636942774,168,R_control
TRXUSDT,2024-08-17 01:00:00+00:00,,0.19171727748691092,168,R_control
TRXUSDT,2024-09-26 03:00:00+00:00,,0.03137783711615483,168,R_control
TRXUSDT,2024-10-08 14:00:00+00:00,,0.004365372374283806,168,R_control
TRXUSDT,2024-10-17 17:00:00+00:00,,0.028018761726078978,168,R_control
TRXUSDT,2024-11-01 11:00:00+00:00,,-0.03786371787208609,168,R_control
TRXUSDT,2024-11-20 03:00:00+00:00,,-0.0030188487009679115,168,R_control
TRXUSDT,2024-12-02 09:00:00+00:00,,0.41905263157894734,168,R_control
TRXUSDT,2024-12-11 20:00:00+00:00,,-0.07138483547925623,168,R_control
TRXUSDT,2025-01-23 05:00:00+00:00,,-0.015671089666264626,168,R_control
TRXUSDT,2025-02-24 11:00:00+00:00,,-0.02175010076582018,168,R_control
TRXUSDT,2025-03-16 10:00:00+00:00,,0.09559481961147087,168,R_control
TRXUSDT,2025-04-11 21:00:00+00:00,,-0.01187654320987652,168,R_control
TRXUSDT,2025-04-18 23:00:00+00:00,,0.006757297748123394,168,R_control
TRXUSDT,2025-04-27 12:00:00+00:00,,-0.007627009646302139,168,R_control
TRXUSDT,2025-05-17 18:00:00+00:00,,-0.0005228951255538111,168,R_control
TRXUSDT,2025-05-29 16:00:00+00:00,,-0.012514865844815091,168,R_control
TRXUSDT,2025-07-10 16:00:00+00:00,,0.08562886597938157,168,R_control
TRXUSDT,2025-08-23 13:00:00+00:00,,-0.06839118457300275,168,R_control
TRXUSDT,2025-08-31 18:00:00+00:00,,-0.03824671148786907,168,R_control
TRXUSDT,2025-09-08 20:00:00+00:00,,0.039075203865901464,168,R_control
TRXUSDT,2025-10-03 19:00:00+00:00,,-0.03757888597258674,168,R_control
TRXUSDT,2025-10-30 07:00:00+00:00,,-0.03698150016818036,168,R_control
TRXUSDT,2025-12-07 20:00:00+00:00,,-0.03647075208913653,168,R_control
TRXUSDT,2025-12-24 12:00:00+00:00,,-0.002705218617771619,168,R_control
TRXUSDT,2026-01-12 04:00:00+00:00,,0.06653895018388511,168,R_control
TRXUSDT,2026-01-27 20:00:00+00:00,,-0.03251881993896244,168,R_control
TRXUSDT,2026-03-06 12:00:00+00:00,,0.0056655052264809064,168,R_control
TRXUSDT,2026-03-31 00:00:00+00:00,,-0.011705698184095168,168,R_control
TRXUSDT,2026-04-21 21:00:00+00:00,,-0.03698803827751196,168,R_control
TRXUSDT,2026-05-18 13:00:00+00:00,,0.032925956971221026,168,R_control
TRXUSDT,2026-05-31 05:00:00+00:00,,-0.06503972366148525,168,R_control
TRXUSDT,2026-06-08 19:00:00+00:00,,-0.02190811638591117,168,R_control
TRXUSDT,2026-06-19 23:00:00+00:00,,-0.012188329731398604,168,R_control
UNIUSDT,2023-07-23 21:00:00+00:00,,0.038536122915985516,168,R_control
UNIUSDT,2023-07-31 01:00:00+00:00,,-0.08367635362496184,168,R_control
UNIUSDT,2023-08-13 22:00:00+00:00,,-0.19473145864167085,168,R_control
UNIUSDT,2023-09-03 04:00:00+00:00,,-0.04294631483166511,168,R_control
UNIUSDT,2023-09-21 07:00:00+00:00,,-0.006173429167632636,168,R_control
UNIUSDT,2023-10-07 03:00:00+00:00,,-0.07722224754957807,168,R_control
UNIUSDT,2023-10-14 22:00:00+00:00,,0.015380660954712246,168,R_control
UNIUSDT,2023-10-29 20:00:00+00:00,,0.14660977948226273,168,R_control
UNIUSDT,2023-11-28 04:00:00+00:00,,-0.04307449632984539,168,R_control
UNIUSDT,2023-12-06 19:00:00+00:00,,0.01969303539389977,168,R_control
UNIUSDT,2023-12-17 09:00:00+00:00,,0.06856157954361541,168,R_control
UNIUSDT,2023-12-31 00:00:00+00:00,,-0.14292872570194393,168,R_control
UNIUSDT,2024-01-13 06:00:00+00:00,,-0.02091891891891895,168,R_control
UNIUSDT,2024-01-28 05:00:00+00:00,,0.008300714404386069,168,R_control
UNIUSDT,2024-02-10 15:00:00+00:00,,0.14588519637462238,168,R_control
UNIUSDT,2024-02-21 12:00:00+00:00,,0.4612040564615596,168,R_control
UNIUSDT,2024-03-04 06:00:00+00:00,,0.1330567769992752,168,R_control
UNIUSDT,2024-03-20 07:00:00+00:00,,0.12280850680364064,168,R_control
UNIUSDT,2024-04-02 01:00:00+00:00,,-0.057012224938875256,168,R_control
UNIUSDT,2024-04-12 17:00:00+00:00,,-0.0977319980925131,168,R_control
UNIUSDT,2024-05-07 16:00:00+00:00,,-0.09888489968321013,168,R_control
UNIUSDT,2024-05-30 22:00:00+00:00,,-0.00731716417910455,168,R_control
UNIUSDT,2024-06-07 08:00:00+00:00,,0.006828778059547293,168,R_control
UNIUSDT,2024-06-18 18:00:00+00:00,,0.018717045942464594,168,R_control
UNIUSDT,2024-06-30 11:00:00+00:00,,-0.11608873568330935,168,R_control
UNIUSDT,2024-07-08 15:00:00+00:00,,0.05821505376344094,168,R_control
UNIUSDT,2024-07-17 04:00:00+00:00,,-0.08253852626517622,168,R_control
UNIUSDT,2024-07-26 11:00:00+00:00,,-0.07004694711855464,168,R_control
UNIUSDT,2024-08-04 15:00:00+00:00,,-0.024997748472177506,168,R_control
UNIUSDT,2024-08-17 01:00:00+00:00,,0.07943675491562163,168,R_control
UNIUSDT,2024-08-31 19:00:00+00:00,,0.08605668016194334,168,R_control
UNIUSDT,2024-09-28 17:00:00+00:00,,-0.09050377033999213,168,R_control
UNIUSDT,2024-10-12 09:00:00+00:00,,-0.05690344566452099,168,R_control
UNIUSDT,2024-10-30 21:00:00+00:00,,0.13715350295429873,168,R_control
UNIUSDT,2024-11-15 22:00:00+00:00,,0.10975020542317182,168,R_control
UNIUSDT,2024-11-25 05:00:00+00:00,,0.172162941337469,168,R_control
UNIUSDT,2024-12-02 11:00:00+00:00,,0.2986580961126415,168,R_control
UNIUSDT,2024-12-11 18:00:00+00:00,,-0.07069028198555127,168,R_control
UNIUSDT,2024-12-24 06:00:00+00:00,,-0.039560377766563404,168,R_control
UNIUSDT,2025-01-03 16:00:00+00:00,,-0.1234984363563777,168,R_control
UNIUSDT,2025-01-17 05:00:00+00:00,,-0.11215397137624639,168,R_control
UNIUSDT,2025-02-05 05:00:00+00:00,,-0.0060211640211638145,168,R_control
UNIUSDT,2025-02-15 11:00:00+00:00,,-0.09897031107508347,168,R_control
UNIUSDT,2025-03-02 11:00:00+00:00,,-0.08655003981948495,168,R_control
UNIUSDT,2025-03-11 17:00:00+00:00,,0.026211586901763173,168,R_control
UNIUSDT,2025-04-04 01:00:00+00:00,,-0.11980963897046115,168,R_control
UNIUSDT,2025-04-18 10:00:00+00:00,,0.12097609868928294,168,R_control
UNIUSDT,2025-05-23 06:00:00+00:00,,0.011063763608087253,168,R_control
UNIUSDT,2025-06-06 08:00:00+00:00,,0.23567488341105935,168,R_control
UNIUSDT,2025-06-20 14:00:00+00:00,,-0.1021055130572408,168,R_control
UNIUSDT,2025-07-01 09:00:00+00:00,,0.051005542134432424,168,R_control
UNIUSDT,2025-07-11 04:00:00+00:00,,0.15862761033976747,168,R_control
UNIUSDT,2025-07-28 18:00:00+00:00,,-0.057380200860832176,168,R_control
UNIUSDT,2025-08-20 17:00:00+00:00,,-0.046640318453227136,168,R_control
UNIUSDT,2025-09-09 19:00:00+00:00,,-0.02058696800084492,168,R_control
UNIUSDT,2025-09-22 11:00:00+00:00,,-0.06057791968561954,168,R_control
UNIUSDT,2025-10-07 20:00:00+00:00,,-0.13377103342297347,168,R_control
UNIUSDT,2025-10-18 11:00:00+00:00,,0.024635591809555546,168,R_control
UNIUSDT,2025-10-26 10:00:00+00:00,,-0.07816785431512285,168,R_control
UNIUSDT,2025-11-05 07:00:00+00:00,,0.6095686650067036,168,R_control
UNIUSDT,2025-11-23 05:00:00+00:00,,-0.03810050890585248,168,R_control
UNIUSDT,2025-12-06 17:00:00+00:00,,-0.02792989985693839,168,R_control
UNIUSDT,2025-12-19 20:00:00+00:00,,0.09986757215619702,168,R_control
UNIUSDT,2025-12-31 18:00:00+00:00,,0.002576659038901587,168,R_control
UNIUSDT,2026-01-12 11:00:00+00:00,,-0.07829780158876787,168,R_control
UNIUSDT,2026-01-29 07:00:00+00:00,,-0.21921658206429773,168,R_control
UNIUSDT,2026-02-06 00:00:00+00:00,,0.024391096979332394,168,R_control
UNIUSDT,2026-02-27 03:00:00+00:00,,0.017964166879959054,168,R_control
UNIUSDT,2026-03-07 19:00:00+00:00,,0.03649216883461648,168,R_control
UNIUSDT,2026-03-16 05:00:00+00:00,,-0.1313018682399213,168,R_control
UNIUSDT,2026-03-24 09:00:00+00:00,,-0.03573292444940057,168,R_control
UNIUSDT,2026-05-02 03:00:00+00:00,,0.16114481044126783,168,R_control
UNIUSDT,2026-05-18 00:00:00+00:00,,-0.018801853997682416,168,R_control
UNIUSDT,2026-05-27 13:00:00+00:00,,-0.11127456382001832,168,R_control
UNIUSDT,2026-06-05 02:00:00+00:00,,-0.022233463035019496,168,R_control
UNIUSDT,2026-06-16 06:00:00+00:00,,-0.022629015894487625,168,R_control
UUSDT,2026-01-27 21:00:00+00:00,,-0.0013000699930008058,168,R_control
UUSDT,2026-02-07 10:00:00+00:00,,-0.002,168,R_control
UUSDT,2026-02-17 01:00:00+00:00,,-0.002199920031987211,168,R_control
UUSDT,2026-03-01 03:00:00+00:00,,-0.002099999999999989,168,R_control
UUSDT,2026-03-14 19:00:00+00:00,,-0.0012997899369810977,168,R_control
UUSDT,2026-03-27 23:00:00+00:00,,-0.002599640215870445,168,R_control
UUSDT,2026-04-07 06:00:00+00:00,,-0.0024000800160032237,168,R_control
UUSDT,2026-04-18 08:00:00+00:00,,-0.0022000600180054324,168,R_control
UUSDT,2026-04-27 15:00:00+00:00,,-0.0017999599919984437,168,R_control
UUSDT,2026-05-07 14:00:00+00:00,,-0.001900000000000011,168,R_control
UUSDT,2026-05-17 04:00:00+00:00,,-0.0011000899910009725,168,R_control
UUSDT,2026-05-24 12:00:00+00:00,,-0.0020998901208673076,168,R_control
UUSDT,2026-06-15 09:00:00+00:00,,-0.0015001999200321397,168,R_control
UUSDT,2026-06-26 11:00:00+00:00,,-0.0021998001998001487,168,R_control
